Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temp. (K),Excitation source (nm),Emission max. (nm),Formula
23.4,12,0.4,11.6,202,63,3,60,475.64647,151.964,6.94,145.024,910,195,60,135,8.57,3.44,0,3.44,19,6,1,5,44.97859796,13.618054,5.391714761,8.226339239,375.2,114,18,96,855.82254,277.81094,40.078,237.73294,2524,870,74,796,54.46,41.28,0,41.28,96.8,72,0.8,71.2,232.5188238,163.416648,2.268154,161.148494,298,464,611,Li6CaLa2Sb2O12Eu0.4
36.91,24,0.03,23.97,191,63,8,55,451.081762,151.964,15.999,135.965,715,215,60,155,8.3,3.44,0,3.44,18,6,2,4,40.7731442,13.618054,5.211664,8.40639,642.01,192,1.89,190.11,1431.852332,445.49384,4.55892,440.93492,3291.95,1440,5.55,1434.45,105.2764,82.56,0,82.56,191.7,144,0.06,143.94,428.0095737,326.833296,0.17011155,326.6631845,298,232,612,Ba3In3.88P6O24Eu0.03
36.97,24,0.01,23.99,191,63,8,55,451.081762,151.964,15.999,135.965,715,215,60,155,8.3,3.44,0,3.44,18,6,2,4,40.7731442,13.618054,5.211664,8.40639,644.67,194.04,0.63,193.41,1437.998492,454.67928,1.51964,453.15964,3300.65,1440,1.85,1438.15,105.4188,82.56,0,82.56,191.9,144,0.02,143.98,428.3590744,326.833296,0.05670385,326.7765922,298,232,612,Ba3In3.96P6O24Eu0.01
36.955,24,0.005,23.995,256,65,8,57,610.007112,158.92535,15.999,142.92635,890,215,60,155,8.3,3.44,0,3.44,20,6,2,4,46.6369442,13.618054,5.211664,8.40639,644.015,193.06,0.325,192.735,1436.496759,452.38292,0.79462675,451.5882933,3298.425,1440,0.875,1439.125,105.3832,82.56,0,82.56,191.85,144,0.01,143.99,428.2726663,326.833296,0.029319,326.803977,298,233,612,Ba3In3.94P6O24Eu0.01Tb0.005
36.9475,24,0.0075,23.9925,256,65,8,57,610.007112,158.92535,15.999,142.92635,890,215,60,155,8.3,3.44,0,3.44,20,6,2,4,46.6369442,13.618054,5.211664,8.40639,643.6875,192.57,0.4875,192.0825,1435.745892,451.23474,1.191940125,450.0427999,3297.3125,1440,1.3125,1438.6875,105.3654,82.56,0,82.56,191.825,144,0.015,143.985,428.2294623,326.833296,0.0439785,326.7893175,298,233,612,Ba3In3.93P6O24Eu0.01Tb0.0075
36.94,24,0.01,23.99,256,65,8,57,610.007112,158.92535,15.999,142.92635,890,215,60,155,8.3,3.44,0,3.44,20,6,2,4,46.6369442,13.618054,5.211664,8.40639,643.36,192.08,0.63,191.45,1434.995025,450.08656,1.51964,448.56692,3296.2,1440,1.75,1438.25,105.3476,82.56,0,82.56,191.8,144,0.02,143.98,428.1862582,326.833296,0.05670385,326.7765922,298,233,612,Ba3In3.92P6O24Eu0.01Tb0.01
17.03,10,0.03,9.97,96,63,5,58,218.851,151.964,10.81,141.154,510,185,60,125,6.48,3.44,0,3.44,13,6,2,4,33.6996132,13.618054,5.670385,7.947669,131.89,80,1.89,78.11,269.48692,159.99,4.55892,155.43108,1295.55,600,5.55,594.45,47.64,34.4,0,34.4,80.06,60,0.06,59.94,192.2519208,136.18054,0.17011155,136.0104285,300,266,612,CaB6O10Eu0.03
8,4,0.05,3.95,149,63,8,55,341.9745,151.964,15.999,135.965,680,200,60,140,9.18,3.44,0,3.44,22,7,2,5,44.6971232,13.618054,5.670385,7.947669,149.25,74.1,3.15,70.95,328.8447,170.859,7.5982,163.2608,874.25,390,9.25,380.75,20.4025,13.76,0,13.76,40,24,0.1,23.9,85.57454329,54.472216,0.28351925,54.18869675,298,276,612,Sr1.95VO4ClEu0.05
9.09,6,0.04,5.96,225,83,8,75,538.7814,208.9804,15.999,192.9814,730,185,60,125,8.39,3.44,0,3.44,20,6,2,4,41.2954992,13.618054,5.670385,7.947669,176.47,102,3.15,98.85,395.549416,243.52,7.5982,235.9218,845.65,360,6.4,353.6,25.816,20.64,0,20.64,48.3,36,0.1,35.9,105.6131971,81.708324,0.28351925,81.42480475,298,298,612,CaSb2O6Eu0.05Bi0.04
12.0405,6,0.0005,5.9995,271,83,5,78,649.43624,208.9804,10.81,198.1704,985,215,60,155,12.65,3.44,0,3.44,28,7,2,5,59.268528,13.618054,5.211664,8.40639,228.5615,112,0.0415,111.9585,522.8068902,274.654,0.1044902,274.5495098,1247.48,430,0.08,429.92,30.88095,20.64,0,20.64,56.0825,36,0.0025,35.9975,128.1430382,81.708324,0.003642758,81.70468124,298,336,612,Ba2YB2O6ClEu0.04Bi0.0005
12.041,6,0.001,5.999,271,83,5,78,649.43624,208.9804,10.81,198.1704,985,215,60,155,12.65,3.44,0,3.44,28,7,2,5,59.268528,13.618054,5.211664,8.40639,228.603,112,0.083,111.917,522.9113804,274.654,0.2089804,274.4450196,1247.56,430,0.16,429.84,30.8819,20.64,0,20.64,56.085,36,0.005,35.995,128.1466809,81.708324,0.007285516,81.70103848,298,336,612,Ba2YB2O6ClEu0.04Bi0.001
12.042,6,0.002,5.998,271,83,5,78,649.43624,208.9804,10.81,198.1704,985,215,60,155,12.65,3.44,0,3.44,28,7,2,5,59.268528,13.618054,5.211664,8.40639,228.686,112,0.166,111.834,523.1203608,274.654,0.4179608,274.2360392,1247.72,430,0.32,429.68,30.8838,20.64,0,20.64,56.09,36,0.01,35.99,128.1539664,81.708324,0.014571032,81.69375297,298,336,612,Ba2YB2O6ClEu0.04Bi0.002
12.045,6,0.005,5.995,271,83,5,78,649.43624,208.9804,10.81,198.1704,985,215,60,155,12.65,3.44,0,3.44,28,7,2,5,59.268528,13.618054,5.211664,8.40639,228.935,112,0.415,111.585,523.747302,274.654,1.044902,273.609098,1248.2,430,0.8,429.2,30.8895,20.64,0,20.64,56.105,36,0.025,35.975,128.175823,81.708324,0.03642758,81.67189642,298,336,612,Ba2YB2O6ClEu0.04Bi0.005
12.05,6,0.01,5.99,271,83,5,78,649.43624,208.9804,10.81,198.1704,985,215,60,155,12.65,3.44,0,3.44,28,7,2,5,59.268528,13.618054,5.211664,8.40639,229.35,112,0.83,111.17,524.792204,274.654,2.089804,272.564196,1249,430,1.6,428.4,30.899,20.64,0,20.64,56.13,36,0.05,35.95,128.2122506,81.708324,0.07285516,81.63546884,298,336,612,Ba2YB2O6ClEu0.04Bi0.01
12.06,6,0.02,5.98,271,83,5,78,649.43624,208.9804,10.81,198.1704,985,215,60,155,12.65,3.44,0,3.44,28,7,2,5,59.268528,13.618054,5.211664,8.40639,230.18,112,1.66,110.34,526.882008,274.654,4.179608,270.474392,1250.6,430,3.2,426.8,30.918,20.64,0,20.64,56.18,36,0.08,35.92,128.2851057,81.708324,0.14571032,81.56261368,298,336,612,Ba2YB2O6ClEu0.04Bi0.02
21,12,0.05,11.95,149,63,8,55,341.9745,151.964,15.999,135.965,680,200,60,140,9.18,3.44,0,3.44,22,7,2,5,44.6971232,13.618054,5.670385,7.947669,373.25,188.1,3.15,184.95,821.5797,433.719,7.5982,426.1208,2224.25,990,9.25,980.75,54.0325,41.28,0,41.28,104,72,0.1,71.9,225.0959509,163.416648,0.28351925,163.1331288,298,365,612,Sr4.95V3O12ClEu0.05
21,12,0.05,11.95,160,63,8,55,364.9642693,151.964,15.999,135.965,860,200,60,140,10.11,3.44,0,3.44,23,7,1,6,49.8361999,13.618054,5.1390767,8.4789773,371.9,186.2,0.55,185.65,818.3481885,429.338,1.149488464,428.1885115,2223.25,980,9,971,54.0315,41.28,0,41.28,103.95,72,0.05,71.95,225.0681614,163.416648,0.256953835,163.1596942,298,365,612,Sr4.9V3O12ClNa0.05Eu0.05
14.108,8,0.008,7.992,161,63,8,55,356.0408753,151.964,15.999,135.965,1065,220,60,160,9.93,3.44,0,3.44,24,7,1,6,52.80203844,13.618054,4.34066354,9.27739046,167.004,64,0.504,63.496,338.8931097,127.992,1.215712,126.776288,1455.48,480,1.48,478.52,35.805,27.52,0,27.52,64.716,48,0.016,47.984,152.4126195,108.944432,0.04536308,108.8990689,298,365,612,KNaCa2P2O8Eu0.008Mn0.1
14.158,8,0.008,7.992,161,63,8,55,356.0408753,151.964,15.999,135.965,1065,220,60,160,9.93,3.44,0,3.44,24,7,1,6,52.80203844,13.618054,4.34066354,9.27739046,168.254,64,0.504,63.496,341.6400119,127.992,1.215712,126.776288,1462.48,480,1.48,478.52,35.8825,27.52,0,27.52,65.066,48,0.016,47.984,152.7843204,108.944432,0.04536308,108.8990689,298,365,612,KNaCa2P2O8Eu0.008Mn0.15
14.208,8,0.008,7.992,161,63,8,55,356.0408753,151.964,15.999,135.965,1065,220,60,160,9.93,3.44,0,3.44,24,7,1,6,52.80203844,13.618054,4.34066354,9.27739046,169.504,64,0.504,63.496,344.3869141,127.992,1.215712,126.776288,1469.48,480,1.48,478.52,35.96,27.52,0,27.52,65.416,48,0.016,47.984,153.1560213,108.944432,0.04536308,108.8990689,298,365,612,KNaCa2P2O8Eu0.008Mn0.2
14.258,8,0.008,7.992,161,63,8,55,356.0408753,151.964,15.999,135.965,1065,220,60,160,9.93,3.44,0,3.44,24,7,1,6,52.80203844,13.618054,4.34066354,9.27739046,170.754,64,0.504,63.496,347.1338163,127.992,1.215712,126.776288,1476.48,480,1.48,478.52,36.0375,27.52,0,27.52,65.766,48,0.016,47.984,153.5277222,108.944432,0.04536308,108.8990689,298,365,612,KNaCa2P2O8Eu0.008Mn0.25
19,12,0.01,11.99,189,63,8,55,445.42997,151.964,15.999,135.965,775,200,60,140,7.12,3.44,0,3.44,18,6,2,4,37.3063932,13.618054,5.5769,8.041154,336.06,114,0.63,113.37,746.7085553,262.86,1.51964,261.34036,1919.9,720,1.85,718.15,50.109,41.28,0,41.28,95.99,72,0.02,71.98,206.3176455,163.416648,0.05670385,163.3599442,298,370,612,Sr3La0.99V3O12Eu0.01
19,12,0.03,11.97,189,63,8,55,445.42997,151.964,15.999,135.965,775,200,60,140,7.12,3.44,0,3.44,18,6,2,4,37.3063932,13.618054,5.5769,8.041154,336.18,114,1.89,112.11,746.9697259,262.86,4.55892,258.30108,1919.7,720,5.55,714.45,50.087,41.28,0,41.28,95.97,72,0.06,71.94,206.3195152,163.416648,0.17011155,163.2465365,298,370,612,Sr3La0.97V3O12Eu0.03
19,12,0.05,11.95,189,63,8,55,445.42997,151.964,15.999,135.965,775,200,60,140,7.12,3.44,0,3.44,18,6,2,4,37.3063932,13.618054,5.5769,8.041154,336.3,114,3.15,110.85,747.2308965,262.86,7.5982,255.2618,1919.5,720,9.25,710.75,50.065,41.28,0,41.28,95.95,72,0.1,71.9,206.3213849,163.416648,0.28351925,163.1331288,298,370,612,Sr3La0.95V3O12Eu0.05
19,12,0.07,11.93,189,63,8,55,445.42997,151.964,15.999,135.965,775,200,60,140,7.12,3.44,0,3.44,18,6,2,4,37.3063932,13.618054,5.5769,8.041154,336.42,114,4.41,109.59,747.4920671,262.86,10.63748,252.22252,1919.3,720,12.95,707.05,50.043,41.28,0,41.28,95.93,72,0.14,71.86,206.3232546,163.416648,0.39692695,163.0197211,298,370,612,Sr3La0.93V3O12Eu0.07
19,12,0.09,11.91,189,63,8,55,445.42997,151.964,15.999,135.965,775,200,60,140,7.12,3.44,0,3.44,18,6,2,4,37.3063932,13.618054,5.5769,8.041154,336.54,114,5.67,108.33,747.7532377,262.86,13.67676,249.18324,1919.1,720,16.65,703.35,50.021,41.28,0,41.28,95.91,72,0.18,71.82,206.3251243,163.416648,0.51033465,162.9063134,298,370,612,Sr3La0.91V3O12Eu0.09
12.05,6,0.01,5.99,271,83,5,78,649.43624,208.9804,10.81,198.1704,985,215,60,155,12.65,3.44,0,3.44,28,7,2,5,59.268528,13.618054,5.211664,8.40639,229.35,112,0.83,111.17,524.792204,274.654,2.089804,272.564196,1249,430,1.6,428.4,30.899,20.64,0,20.64,56.13,36,0.05,35.95,128.2122506,81.708324,0.07285516,81.63546884,298,372,612,Ba2YB2O6ClEu0.04Bi0.01
12.06,6,0.02,5.98,271,83,5,78,649.43624,208.9804,10.81,198.1704,985,215,60,155,12.65,3.44,0,3.44,28,7,2,5,59.268528,13.618054,5.211664,8.40639,230.18,112,1.66,110.34,526.882008,274.654,4.179608,270.474392,1250.6,430,3.2,426.8,30.918,20.64,0,20.64,56.18,36,0.08,35.92,128.2851057,81.708324,0.14571032,81.56261368,298,372,612,Ba2YB2O6ClEu0.04Bi0.02
19,12,0.005,11.995,207,83,8,75,495.537162,208.9804,15.999,192.9814,705,200,60,140,8.48,3.44,0,3.44,20,6,2,4,42.7555082,13.618054,5.670385,7.947669,337.9,114,0.315,113.685,756.464604,262.86,0.75982,262.10018,1780.125,720,0.925,719.075,52.5905,41.28,0,41.28,97.985,72,0.01,71.99,219.2387479,163.416648,0.028351925,163.3882961,298,392,612,Sr3Bi0.995P3O12Eu0.005
19,12,0.01,11.99,207,83,8,75,495.537162,208.9804,15.999,192.9814,705,200,60,140,8.48,3.44,0,3.44,20,6,2,4,42.7555082,13.618054,5.670385,7.947669,337.8,114,0.63,113.37,756.179522,262.86,1.51964,261.34036,1780.25,720,1.85,718.15,52.581,41.28,0,41.28,97.97,72,0.02,71.98,219.2306723,163.416648,0.05670385,163.3599442,298,392,612,Sr3Bi0.99P3O12Eu0.01
19,12,0.03,11.97,207,83,8,75,495.537162,208.9804,15.999,192.9814,705,200,60,140,8.48,3.44,0,3.44,20,6,2,4,42.7555082,13.618054,5.670385,7.947669,337.4,114,1.89,112.11,755.039194,262.86,4.55892,258.30108,1780.75,720,5.55,714.45,52.543,41.28,0,41.28,97.91,72,0.06,71.94,219.1983697,163.416648,0.17011155,163.2465365,298,392,612,Sr3Bi0.97P3O12Eu0.03
19,12,0.05,11.95,207,83,8,75,495.537162,208.9804,15.999,192.9814,705,200,60,140,8.48,3.44,0,3.44,20,6,2,4,42.7555082,13.618054,5.670385,7.947669,337,114,3.15,110.85,753.898866,262.86,7.5982,255.2618,1781.25,720,9.25,710.75,52.505,41.28,0,41.28,97.85,72,0.1,71.9,219.1660671,163.416648,0.28351925,163.1331288,298,392,612,Sr3Bi0.95P3O12Eu0.05
19,12,0.07,11.93,207,83,8,75,495.537162,208.9804,15.999,192.9814,705,200,60,140,8.48,3.44,0,3.44,20,6,2,4,42.7555082,13.618054,5.670385,7.947669,336.6,114,4.41,109.59,752.758538,262.86,10.63748,252.22252,1781.75,720,12.95,707.05,52.467,41.28,0,41.28,97.79,72,0.14,71.86,219.1337644,163.416648,0.39692695,163.0197211,298,392,612,Sr3Bi0.93P3O12Eu0.07
19,12,0.1,11.9,207,83,8,75,495.537162,208.9804,15.999,192.9814,705,200,60,140,8.48,3.44,0,3.44,20,6,2,4,42.7555082,13.618054,5.670385,7.947669,336,114,6.3,107.7,751.048046,262.86,15.1964,247.6636,1782.5,720,18.5,701.5,52.41,41.28,0,41.28,97.7,72,0.2,71.8,219.0853105,163.416648,0.5670385,162.8496095,298,392,612,Sr3Bi0.9P3O12Eu0.1
7,4,0.01,3.99,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,139.88,54.88,0.63,54.25,317.39234,134.58046,1.51964,133.06082,789.9,240,1.85,238.15,17.6504,13.76,0,13.76,31.99,24,0.02,23.98,74.34193585,54.472216,0.05670385,54.41551215,298,392,612,Rb1.01Ba0.98PO4Eu0.01
7,4,0.03,3.97,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,139.64,52.64,1.89,50.75,316.647896,129.08738,4.55892,124.52846,789.7,242.05,5.55,236.5,17.6312,13.76,0,13.76,31.97,24,0.06,23.94,74.33041955,54.472216,0.17011155,54.30210445,298,392,612,Rb1.03Ba0.94PO4Eu0.03
7,4,0.05,3.95,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,139.4,50.4,3.15,47.25,315.903452,123.5943,7.5982,115.9961,789.5,246.75,9.25,237.5,17.612,13.76,0,13.76,31.95,24,0.1,23.9,74.31890325,54.472216,0.28351925,54.18869675,298,392,612,Rb1.05Ba0.9PO4Eu0.05
7,4,0.07,3.93,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,139.16,48.16,4.41,43.75,315.159008,118.10122,10.63748,107.46374,789.3,251.45,12.95,238.5,17.5928,13.76,0,13.76,31.93,24,0.14,23.86,74.30738695,54.472216,0.39692695,54.07528905,298,392,612,Rb1.07Ba0.86PO4Eu0.07
7,4,0.09,3.91,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.92,45.92,5.67,40.25,314.414564,112.60814,13.67676,98.93138,789.1,256.15,16.65,239.5,17.5736,13.76,0,13.76,31.91,24,0.18,23.82,74.29587065,54.472216,0.51033465,53.96188135,298,392,612,Rb1.09Ba0.82PO4Eu0.09
7,4,0.09,3.91,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.92,45.92,5.67,40.25,314.414564,112.60814,13.67676,98.93138,789.1,256.15,16.65,239.5,17.5736,13.76,0,13.76,31.91,24,0.18,23.82,74.29587065,54.472216,0.51033465,53.96188135,323,392,612,Rb1.09Ba0.82PO4Eu0.09
7,4,0.09,3.91,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.92,45.92,5.67,40.25,314.414564,112.60814,13.67676,98.93138,789.1,256.15,16.65,239.5,17.5736,13.76,0,13.76,31.91,24,0.18,23.82,74.29587065,54.472216,0.51033465,53.96188135,343,392,612,Rb1.09Ba0.82PO4Eu0.09
7,4,0.09,3.91,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.92,45.92,5.67,40.25,314.414564,112.60814,13.67676,98.93138,789.1,256.15,16.65,239.5,17.5736,13.76,0,13.76,31.91,24,0.18,23.82,74.29587065,54.472216,0.51033465,53.96188135,363,392,612,Rb1.09Ba0.82PO4Eu0.09
7,4,0.09,3.91,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.92,45.92,5.67,40.25,314.414564,112.60814,13.67676,98.93138,789.1,256.15,16.65,239.5,17.5736,13.76,0,13.76,31.91,24,0.18,23.82,74.29587065,54.472216,0.51033465,53.96188135,383,392,612,Rb1.09Ba0.82PO4Eu0.09
7,4,0.09,3.91,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.92,45.92,5.67,40.25,314.414564,112.60814,13.67676,98.93138,789.1,256.15,16.65,239.5,17.5736,13.76,0,13.76,31.91,24,0.18,23.82,74.29587065,54.472216,0.51033465,53.96188135,403,392,612,Rb1.09Ba0.82PO4Eu0.09
7,4,0.09,3.91,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.92,45.92,5.67,40.25,314.414564,112.60814,13.67676,98.93138,789.1,256.15,16.65,239.5,17.5736,13.76,0,13.76,31.91,24,0.18,23.82,74.29587065,54.472216,0.51033465,53.96188135,423,392,612,Rb1.09Ba0.82PO4Eu0.09
7,4,0.09,3.91,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.92,45.92,5.67,40.25,314.414564,112.60814,13.67676,98.93138,789.1,256.15,16.65,239.5,17.5736,13.76,0,13.76,31.91,24,0.18,23.82,74.29587065,54.472216,0.51033465,53.96188135,433,392,612,Rb1.09Ba0.82PO4Eu0.09
7,4,0.09,3.91,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.92,45.92,5.67,40.25,314.414564,112.60814,13.67676,98.93138,789.1,256.15,16.65,239.5,17.5736,13.76,0,13.76,31.91,24,0.18,23.82,74.29587065,54.472216,0.51033465,53.96188135,443,392,612,Rb1.09Ba0.82PO4Eu0.09
7,4,0.09,3.91,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.92,45.92,5.67,40.25,314.414564,112.60814,13.67676,98.93138,789.1,256.15,16.65,239.5,17.5736,13.76,0,13.76,31.91,24,0.18,23.82,74.29587065,54.472216,0.51033465,53.96188135,453,392,612,Rb1.09Ba0.82PO4Eu0.09
7,4,0.11,3.89,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.68,43.68,6.93,36.75,313.67012,107.11506,16.71604,90.39902,788.9,260.85,20.35,240.5,17.5544,13.76,0,13.76,31.89,24,0.22,23.78,74.28435435,54.472216,0.62374235,53.84847365,298,392,612,Rb1.11Ba0.78PO4Eu0.11
7,4,0.13,3.87,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.44,41.81,8.19,33.62,312.925676,101.62198,19.75532,81.86666,788.7,265.55,24.05,241.5,17.5352,13.76,0,13.76,31.87,24,0.26,23.74,74.27283805,54.472216,0.73715005,53.73506595,298,392,612,Rb1.13Ba0.74PO4Eu0.13
17.03,10,0.03,9.97,96,63,5,58,218.851,151.964,10.81,141.154,510,185,60,125,6.48,3.44,0,3.44,13,6,2,4,33.6996132,13.618054,5.670385,7.947669,131.89,80,1.89,78.11,269.48692,159.99,4.55892,155.43108,1295.55,600,5.55,594.45,47.64,34.4,0,34.4,80.06,60,0.06,59.94,192.2519208,136.18054,0.17011155,136.0104285,300,393,612,CaB6O10Eu0.03
91.06,56,0.06,55.94,118,63,8,55,263.319762,151.964,15.999,135.965,675,185,60,125,7.94,3.44,0,3.44,17,6,2,4,43.5345152,13.618054,5.670385,7.947669,1065.78,448,3.78,444.22,2148.786508,895.944,9.11784,886.82616,8491.1,3420,11.1,3408.9,244.92,192.64,0,192.64,448.12,336,0.12,335.88,1041.20727,762.611024,0.3402231,762.2708009,298,393,612,Ca19Mg2P14O56Eu0.06
18.73,12,0.09,11.91,186,83,8,75,449.5734,208.9804,15.999,192.9814,530,185,60,125,7.35,3.44,0,3.44,17,6,2,4,34.47339,13.618054,5.670385,7.947669,499.79,302.12,5.67,296.45,1184.243416,760.688656,13.67676,747.011896,1694.05,720,16.65,703.35,54.226,41.28,0,41.28,102.38,72,0.18,71.82,214.1445659,163.416648,0.51033465,162.9063134,298,394,612,Bi3.64Ge3O12Eu0.09
9.05,6,0.05,5.95,142,63,8,55,329.801,151.964,15.999,135.965,570,185,60,125,6.49,3.44,0,3.44,15,6,2,4,34.0099832,13.618054,5.670385,7.947669,173.15,102,3.15,98.85,387.1902,243.52,7.5982,235.9218,839.25,360,9.25,350.75,25.74,20.64,0,20.64,48.1,36,0.1,35.9,105.3217765,81.708324,0.28351925,81.42480475,298,394,612,CaSb2O6Eu0.05
9.09,6,0.04,5.96,225,83,8,75,538.7814,208.9804,15.999,192.9814,730,185,60,125,8.39,3.44,0,3.44,20,6,2,4,41.2954992,13.618054,5.670385,7.947669,176.47,102,3.15,98.85,395.549416,243.52,7.5982,235.9218,845.65,360,6.4,353.6,25.816,20.64,0,20.64,48.3,36,0.1,35.9,105.6131971,81.708324,0.28351925,81.42480475,298,394,612,CaSb2O6Eu0.05Bi0.04
13.96,9,0.08,8.92,199,63,8,55,469.144,151.964,15.999,135.965,740,215,60,155,7.67,3.44,0,3.44,18,6,2,4,39.033438,13.618054,5.211664,8.40639,262.32,96,5.04,90.96,586.10988,217.89,12.15712,205.73288,1274,540,14.8,525.2,39.1032,30.96,0,30.96,71.92,54,0.16,53.84,157.9345861,122.562486,0.4536308,122.1088552,298,394,612,Ba0.88ZrGe3O9Eu0.08
92,56,0.4,55.6,192,83,3,80,454.935162,208.9804,6.94,202.0404,830,185,60,125,9.51,3.44,0,3.44,21,6,1,5,48.56551096,13.618054,5.391714761,8.226339239,1102,448,9,439,2257.974508,895.944,20.82,875.124,8605,3360,74,3286,245.38,192.64,0,192.64,448.8,336,0.8,335.2,1042.276029,762.611024,2.268154,760.34287,298,394,612,Ca18Li3Bi0.6P14O56Eu0.4
92,56,0.4,55.6,192,83,3,80,454.935162,208.9804,6.94,202.0404,830,185,60,125,9.51,3.44,0,3.44,21,6,1,5,48.56551096,13.618054,5.391714761,8.226339239,1098,448,9,439,2246.571228,895.944,20.82,875.124,8610,3360,64,3296,245,192.64,0,192.64,448.2,336,1.2,334.8,1041.953003,762.611024,2.9142064,759.6968176,298,394,612,Ca18Li3Bi0.4P14O56Eu0.6
92,56,0.4,55.6,192,83,3,80,454.935162,208.9804,6.94,202.0404,830,185,60,125,9.51,3.44,0,3.44,21,6,1,5,48.56551096,13.618054,5.391714761,8.226339239,1098,448,9,439,2246.571228,895.944,20.82,875.124,8610,3360,64,3296,245,192.64,0,192.64,448.2,336,1.2,334.8,1041.953003,762.611024,2.9142064,759.6968176,333,394,612,Ca18Li3Bi0.4P14O56Eu0.6
92,56,0.4,55.6,192,83,3,80,454.935162,208.9804,6.94,202.0404,830,185,60,125,9.51,3.44,0,3.44,21,6,1,5,48.56551096,13.618054,5.391714761,8.226339239,1098,448,9,439,2246.571228,895.944,20.82,875.124,8610,3360,64,3296,245,192.64,0,192.64,448.2,336,1.2,334.8,1041.953003,762.611024,2.9142064,759.6968176,363,394,612,Ca18Li3Bi0.4P14O56Eu0.6
92,56,0.4,55.6,192,83,3,80,454.935162,208.9804,6.94,202.0404,830,185,60,125,9.51,3.44,0,3.44,21,6,1,5,48.56551096,13.618054,5.391714761,8.226339239,1098,448,9,439,2246.571228,895.944,20.82,875.124,8610,3360,64,3296,245,192.64,0,192.64,448.2,336,1.2,334.8,1041.953003,762.611024,2.9142064,759.6968176,393,394,612,Ca18Li3Bi0.4P14O56Eu0.6
